,string,position
2768,сть только пер,5
2769,сть человек смо,9
2770,сть честная жур,5
2771,еще армян на,7
2772,еще бабушка гов,5
2773,еще более бог,5
2774,еще более тяг,5
2775,еще было нем,5
2776,еще иностранный сту,10
2777,еще находятся во,7
2778,еще один лид,6
2779,еще один миг,6
2780,еще один рас,6
2781,еще одна его,7
2782,еще одна пом,7
2783,еще остаются тер,8
2784,еще очень упр,4
2785,еще позднее мон,9
2786,еще полезное дел,7
2787,еще почти на,8
2788,еще пребывал в,10
2789,еще примерно в,8
2790,еще снабжают его,9
2791,еще только пос,5
2792,еще хочу рас,7
2793,еще этаж и,6
2794,еэс россии реш,8
2795,ею заняться сфо,6
2796,ею могут зар,4
2797,её поведении с,8
2798,её также наз,4
2799,ж ее не,3
2800,ж разнообразен пищ,10
2801,нны авязовой и,6
2802,нре портрета про,9
2803,ких дискуссиях с,8
2804,ать было нел,5
2805,дет сокращение про,10
2806,дут проблемы при,9
2807,же будет дос,4
2808,же будет с,4
2809,же было скр,4
2810,же вернуться к,7
2811,же воскресенье пос,10
2812,же время у,5
2813,же году нап,6
2814,же году нач,6
2815,же директорский каб,6
2816,же зловредный зап,5
2817,же издана и,3
2818,же интересов мал,8
2819,же интонациями он,8
2820,же капитализм не,10
2821,же касается нов,6
2822,же касается пок,6
2823,же миниатюризации ста,13
2824,же можно рас,4
2825,же мозговые цен,9
2826,же невидимыми и,6
2827,же неуверенном пол,7
2828,же отдал мне,6
2829,же пирожки с,9
2830,же приняла реш,9
2831,же самое нас,4
2832,же сконструированный мир,11
2833,же совершенно точ,9
2834,же степени ком,5
2835,же стране тех,8
2836,же тариф с,4
2837,же технологии и,9
2838,же тотального деф,6
2839,же функции на,4
2840,же целенаправленно сов,8
2841,щим или не,4
2842,лся вторично на,8
2843,еня дементьев в,7
2844,ими нотами меж,5
2845,кие войны с,5
2846,шая санация бан,7
2847,ные особенно сил,6
2848,ких мембран мож,9
2849,ной силы и,5
2850,тно говорит мас,9
2851,зни землян воз,8
2852,зни начинался нов,9
2853,зни увеличилась к,6
2854,жил милиционер фед,12
2855,или вдевятером в,12
2856,лей другой стр,8
2857,ить спокойно и,8
2858,сты последовали за,8
2859,за более про,4
2860,за большущие ден,8
2861,за внешней оце,5
2862,за годом без,4
2863,за гонаив пог,7
2864,за городскими вор,10
2865,за двое с,5
2866,за долги у,7
2867,за которое это,6
2868,за минувшие чет,4
2869,за мусульманами пра,10
2870,за небольшими про,10
2871,за номером 1б,4
2872,за организацию мит,10
2873,за отличие в,6
2874,за порядком в,6
2875,за поясом изл,4
2876,за рабское упо,4
2877,за развитием соб,7
2878,за рамки доз,4
2879,за рубежом зап,8
2880,за рубежом так,8
